date,region,product,customer_segment,agent_team,ai_assisted,contacts,resolved_contacts,first_contact_resolutions,repeat_contacts,total_handling_seconds
2026-02-02,South,Analytics Suite,Mid-Market,Beta,False,12,12,5,3,9301
2026-02-02,South,Analytics Suite,Mid-Market,Gamma,False,18,18,14,3,14949
2026-02-02,South,Analytics Suite,SMB,Alpha,False,43,39,23,8,28053
2026-02-02,South,Analytics Suite,SMB,Beta,False,55,53,36,10,39681
2026-02-02,South,Analytics Suite,SMB,Gamma,False,59,59,36,16,49636
2026-02-02,East,Core ERP,Enterprise,Alpha,False,6,6,5,0,2858
2026-02-02,East,Core ERP,Enterprise,Beta,False,5,5,5,0,2143
2026-02-02,East,Core ERP,Enterprise,Gamma,False,3,3,3,0,1553
2026-02-02,East,Core ERP,Mid-Market,Alpha,False,12,11,10,1,5202
2026-02-02,East,Core ERP,Mid-Market,Beta,False,15,14,13,5,6280
2026-02-02,East,Core ERP,Mid-Market,Gamma,False,12,12,10,3,6027
2026-02-02,East,Core ERP,SMB,Alpha,False,44,44,32,6,20242
2026-02-02,East,Core ERP,SMB,Beta,False,52,51,37,5,21054
2026-02-02,East,Core ERP,SMB,Gamma,False,52,52,39,4,23900
2026-02-02,East,CRM Cloud,Enterprise,Alpha,False,4,4,4,1,2544
2026-02-02,East,CRM Cloud,Enterprise,Beta,False,1,1,1,0,575
2026-02-02,East,CRM Cloud,Enterprise,Gamma,False,4,4,3,0,2432
2026-02-02,East,CRM Cloud,Mid-Market,Alpha,False,12,11,7,4,6455
2026-02-02,East,CRM Cloud,Mid-Market,Beta,False,17,17,13,3,9861
2026-02-02,East,CRM Cloud,Mid-Market,Gamma,False,17,17,12,4,11569
2026-02-02,East,CRM Cloud,SMB,Alpha,False,39,37,27,5,19957
2026-02-02,East,CRM Cloud,SMB,Beta,False,57,57,39,11,31168
2026-02-02,East,CRM Cloud,SMB,Gamma,False,29,29,22,6,17778
2026-02-02,East,Analytics Suite,Enterprise,Alpha,False,5,5,2,0,3887
2026-02-02,East,Analytics Suite,Enterprise,Beta,False,4,4,2,1,3152
2026-02-02,East,Analytics Suite,Enterprise,Gamma,False,2,2,1,0,1639
2026-02-02,East,Analytics Suite,Mid-Market,Alpha,False,22,22,14,10,18794
2026-02-02,East,Analytics Suite,Mid-Market,Beta,False,17,16,10,6,10813
2026-02-02,East,Analytics Suite,Mid-Market,Gamma,False,11,10,9,3,8580
2026-02-02,East,Analytics Suite,SMB,Alpha,False,33,32,17,5,23474
2026-02-02,East,Analytics Suite,SMB,Beta,False,58,57,38,15,43661
2026-02-02,East,Analytics Suite,SMB,Gamma,False,42,42,21,11,33301
2026-02-02,West,Core ERP,Enterprise,Alpha,False,2,1,1,0,426
2026-02-02,West,Core ERP,Enterprise,Beta,False,2,2,1,0,738
2026-02-02,West,Core ERP,Enterprise,Gamma,False,3,3,3,2,1375
2026-02-02,West,Core ERP,Mid-Market,Alpha,False,19,19,16,2,8525
2026-02-02,West,Core ERP,Mid-Market,Beta,False,15,15,14,1,6856
2026-02-02,West,Core ERP,Mid-Market,Gamma,False,23,23,18,4,9991
2026-02-02,West,Core ERP,SMB,Alpha,False,69,66,52,11,30592
2026-02-02,West,Core ERP,SMB,Beta,False,63,61,40,4,24840
2026-02-02,West,Core ERP,SMB,Gamma,False,59,57,42,4,28151
2026-02-02,West,CRM Cloud,Enterprise,Alpha,False,8,8,3,0,4871
2026-02-02,West,CRM Cloud,Enterprise,Beta,False,4,3,3,0,1765
2026-02-02,West,CRM Cloud,Enterprise,Gamma,False,6,6,4,4,3650
2026-02-02,West,CRM Cloud,Mid-Market,Alpha,False,19,19,11,6,11081
2026-02-02,West,CRM Cloud,Mid-Market,Beta,False,22,22,14,5,12217
2026-02-02,West,CRM Cloud,Mid-Market,Gamma,False,20,20,15,1,12815
2026-02-02,West,CRM Cloud,SMB,Alpha,False,63,62,49,9,35599
2026-02-02,West,CRM Cloud,SMB,Beta,False,50,49,33,11,28756
2026-02-02,West,CRM Cloud,SMB,Gamma,False,51,51,33,3,34273
2026-02-02,West,Analytics Suite,Enterprise,Alpha,False,3,3,3,1,2381
2026-02-02,West,Analytics Suite,Enterprise,Beta,False,9,9,7,1,7117
2026-02-02,West,Analytics Suite,Enterprise,Gamma,False,5,5,4,2,3964
2026-02-02,West,Analytics Suite,Mid-Market,Alpha,False,24,24,14,2,17965
2026-02-02,West,Analytics Suite,Mid-Market,Beta,False,24,24,11,6,17968
2026-02-02,West,Analytics Suite,Mid-Market,Gamma,False,14,14,7,2,12230
2026-02-02,West,Analytics Suite,SMB,Alpha,False,43,41,27,9,31953
2026-02-02,West,Analytics Suite,SMB,Beta,False,67,66,40,16,51140
2026-02-02,West,Analytics Suite,SMB,Gamma,False,41,40,20,8,32893
2026-02-03,North,Core ERP,Enterprise,Alpha,False,5,5,5,0,2484
2026-02-03,North,Core ERP,Enterprise,Beta,False,10,10,5,2,4025
2026-02-03,North,Core ERP,Enterprise,Gamma,False,4,4,3,1,1751
2026-02-03,North,Core ERP,Mid-Market,Alpha,False,25,24,19,0,8949
2026-02-03,North,Core ERP,Mid-Market,Beta,False,23,21,15,3,9334
2026-02-03,North,Core ERP,Mid-Market,Gamma,False,28,28,16,3,14042
2026-02-03,North,Core ERP,SMB,Alpha,False,57,57,48,4,23595
2026-02-03,North,Core ERP,SMB,Beta,False,65,65,50,9,25180
2026-02-03,North,Core ERP,SMB,Gamma,False,73,73,59,9,36354
2026-02-03,North,CRM Cloud,Enterprise,Alpha,False,1,1,0,0,618
2026-02-03,North,CRM Cloud,Enterprise,Beta,False,2,1,1,0,636
2026-02-03,North,CRM Cloud,Enterprise,Gamma,False,4,4,3,1,2434
2026-02-03,North,CRM Cloud,Mid-Market,Alpha,False,13,13,10,2,7249
2026-02-03,North,CRM Cloud,Mid-Market,Beta,False,25,24,13,4,13245
2026-02-03,North,CRM Cloud,Mid-Market,Gamma,False,28,27,21,5,16144
2026-02-03,North,CRM Cloud,SMB,Alpha,False,87,82,59,12,50237
2026-02-03,North,CRM Cloud,SMB,Beta,False,47,46,29,6,26272
2026-02-03,North,CRM Cloud,SMB,Gamma,False,45,43,29,12,27275
2026-02-03,North,Analytics Suite,Enterprise,Alpha,False,4,4,2,2,2915
2026-02-03,North,Analytics Suite,Enterprise,Beta,False,8,8,8,2,6085
2026-02-03,North,Analytics Suite,Enterprise,Gamma,False,9,9,5,2,7076
2026-02-03,North,Analytics Suite,Mid-Market,Alpha,False,26,25,15,4,21112
2026-02-03,North,Analytics Suite,Mid-Market,Beta,False,27,26,18,5,19612
2026-02-03,North,Analytics Suite,Mid-Market,Gamma,False,22,22,12,8,16472
2026-02-03,North,Analytics Suite,SMB,Alpha,False,46,46,28,14,35352
2026-02-03,North,Analytics Suite,SMB,Beta,False,40,40,25,8,28152
2026-02-03,North,Analytics Suite,SMB,Gamma,False,43,43,27,9,36160
2026-02-03,South,Core ERP,Enterprise,Alpha,False,4,4,2,1,1750
2026-02-03,South,Core ERP,Enterprise,Beta,False,6,6,3,3,2403
2026-02-03,South,Core ERP,Enterprise,Gamma,False,4,4,3,2,1922
2026-02-03,South,Core ERP,Mid-Market,Alpha,False,18,18,13,1,8379
2026-02-03,South,Core ERP,Mid-Market,Beta,False,14,13,12,3,5295
2026-02-03,South,Core ERP,Mid-Market,Gamma,False,17,17,12,2,7414
2026-02-03,South,Core ERP,SMB,Alpha,False,67,64,49,8,29438
2026-02-03,South,Core ERP,SMB,Beta,False,57,55,43,7,23122
2026-02-03,South,Core ERP,SMB,Gamma,False,50,48,38,6,22965
2026-02-03,South,CRM Cloud,Enterprise,Alpha,False,5,5,4,0,2713
2026-02-03,South,CRM Cloud,Enterprise,Beta,False,5,5,2,1,2819
2026-02-03,South,CRM Cloud,Enterprise,Gamma,False,5,4,2,0,2438
2026-02-03,South,CRM Cloud,Mid-Market,Alpha,False,21,21,16,2,13183
2026-02-03,South,CRM Cloud,Mid-Market,Beta,False,12,11,8,2,5884
2026-02-03,South,CRM Cloud,Mid-Market,Gamma,False,25,25,11,7,14858
2026-02-03,South,CRM Cloud,SMB,Alpha,False,71,71,43,12,43495
2026-02-03,South,CRM Cloud,SMB,Beta,False,71,71,38,10,39256
2026-02-03,South,CRM Cloud,SMB,Gamma,False,39,39,25,10,24323
2026-02-03,South,Analytics Suite,Enterprise,Alpha,False,2,2,2,1,1592
2026-02-03,South,Analytics Suite,Enterprise,Beta,False,3,3,2,0,2414
2026-02-03,South,Analytics Suite,Enterprise,Gamma,False,6,5,3,1,4116
2026-02-03,South,Analytics Suite,Mid-Market,Alpha,False,16,16,8,3,12967
2026-02-03,South,Analytics Suite,Mid-Market,Beta,False,14,13,12,5,9060
2026-02-03,South,Analytics Suite,Mid-Market,Gamma,False,15,15,7,5,12323
2026-02-03,South,Analytics Suite,SMB,Alpha,False,52,51,29,15,39471
2026-02-03,South,Analytics Suite,SMB,Beta,False,46,45,31,10,35442
2026-02-03,South,Analytics Suite,SMB,Gamma,False,73,73,44,17,57391
2026-02-03,East,Core ERP,Enterprise,Alpha,False,4,4,4,0,1785
2026-02-03,East,Core ERP,Enterprise,Beta,False,6,6,5,0,2648
2026-02-03,East,Core ERP,Enterprise,Gamma,False,3,3,2,0,1493
2026-02-03,East,Core ERP,Mid-Market,Alpha,False,8,8,7,0,3258
2026-02-03,East,Core ERP,Mid-Market,Beta,False,9,9,6,2,4147
2026-02-03,East,Core ERP,Mid-Market,Gamma,False,10,8,8,0,3899
2026-02-03,East,Core ERP,SMB,Alpha,False,34,33,25,2,13628
2026-02-03,East,Core ERP,SMB,Beta,False,54,54,45,11,24410
2026-02-03,East,Core ERP,SMB,Gamma,False,50,47,38,7,23969
2026-02-03,East,CRM Cloud,Enterprise,Alpha,False,4,4,3,2,2286
2026-02-03,East,CRM Cloud,Enterprise,Beta,False,5,5,4,0,3110
2026-02-03,East,CRM Cloud,Enterprise,Gamma,False,2,2,0,0,1291
2026-02-03,East,CRM Cloud,Mid-Market,Alpha,False,14,14,9,0,8363
2026-02-03,East,CRM Cloud,Mid-Market,Beta,False,11,11,8,0,6956
2026-02-03,East,CRM Cloud,Mid-Market,Gamma,False,10,10,6,1,5628
2026-02-03,East,CRM Cloud,SMB,Alpha,False,57,57,43,9,31732
2026-02-03,East,CRM Cloud,SMB,Beta,False,58,58,37,5,30976
2026-02-03,East,CRM Cloud,SMB,Gamma,False,41,41,28,7,27887
2026-02-03,East,Analytics Suite,Enterprise,Alpha,False,4,4,3,2,3144
2026-02-03,East,Analytics Suite,Enterprise,Beta,False,5,5,2,0,3979
2026-02-03,East,Analytics Suite,Enterprise,Gamma,False,7,7,4,1,5562
2026-02-03,East,Analytics Suite,Mid-Market,Alpha,False,11,11,6,3,8378
2026-02-03,East,Analytics Suite,Mid-Market,Beta,False,9,8,4,4,5783
2026-02-03,East,Analytics Suite,Mid-Market,Gamma,False,13,12,10,3,10324
2026-02-03,East,Analytics Suite,SMB,Alpha,False,30,29,15,5,22674
2026-02-03,East,Analytics Suite,SMB,Beta,False,57,56,36,11,42420
2026-02-03,East,Analytics Suite,SMB,Gamma,False,49,48,37,14,40569
2026-02-03,West,Core ERP,Enterprise,Alpha,False,8,8,6,0,3945
2026-02-03,West,Core ERP,Enterprise,Beta,False,1,1,0,0,463
2026-02-03,West,Core ERP,Enterprise,Gamma,False,2,2,2,0,976
2026-02-03,West,Core ERP,Mid-Market,Alpha,False,25,25,23,1,10424
2026-02-03,West,Core ERP,Mid-Market,Beta,False,12,12,9,0,5218
2026-02-03,West,Core ERP,Mid-Market,Gamma,False,14,14,11,2,7016
2026-02-03,West,Core ERP,SMB,Alpha,False,64,63,48,8,28398
2026-02-03,West,Core ERP,SMB,Beta,False,60,58,52,16,23265
2026-02-03,West,Core ERP,SMB,Gamma,False,40,40,32,5,19734
2026-02-03,West,CRM Cloud,Enterprise,Alpha,False,2,2,2,1,1217
2026-02-03,West,CRM Cloud,Enterprise,Beta,False,7,7,3,0,4048
2026-02-03,West,CRM Cloud,Enterprise,Gamma,False,3,3,1,1,1810
2026-02-03,West,CRM Cloud,Mid-Market,Alpha,False,19,19,12,1,11713
2026-02-03,West,CRM Cloud,Mid-Market,Beta,False,26,26,19,5,16078
2026-02-03,West,CRM Cloud,Mid-Market,Gamma,False,22,22,14,6,14449
2026-02-03,West,CRM Cloud,SMB,Alpha,False,42,41,29,7,24837
2026-02-03,West,CRM Cloud,SMB,Beta,False,56,56,44,5,29369
2026-02-03,West,CRM Cloud,SMB,Gamma,False,53,52,40,11,32015
2026-02-03,West,Analytics Suite,Enterprise,Alpha,False,2,2,1,0,1442
2026-02-03,West,Analytics Suite,Enterprise,Beta,False,8,7,6,1,5037
2026-02-03,West,Analytics Suite,Enterprise,Gamma,False,4,4,3,2,3474
2026-02-03,West,Analytics Suite,Mid-Market,Alpha,False,23,23,15,4,18211
2026-02-03,West,Analytics Suite,Mid-Market,Beta,False,20,20,10,3,14711
2026-02-03,West,Analytics Suite,Mid-Market,Gamma,False,24,23,19,6,18531
2026-02-03,West,Analytics Suite,SMB,Alpha,False,74,72,48,12,56675
2026-02-03,West,Analytics Suite,SMB,Beta,False,55,53,31,15,41791
2026-02-03,West,Analytics Suite,SMB,Gamma,False,52,51,24,15,39081
2026-02-04,North,Core ERP,Enterprise,Alpha,False,5,5,2,0,2079
2026-02-04,North,Core ERP,Enterprise,Beta,False,6,6,5,0,2711
2026-02-04,North,Core ERP,Enterprise,Gamma,False,6,6,5,0,3224
2026-02-04,North,Core ERP,Mid-Market,Alpha,False,17,16,11,2,6160
2026-02-04,North,Core ERP,Mid-Market,Beta,False,14,13,11,1,5122
2026-02-04,North,Core ERP,Mid-Market,Gamma,False,19,19,16,2,8580
2026-02-04,North,Core ERP,SMB,Alpha,False,59,59,44,13,24158
2026-02-04,North,Core ERP,SMB,Beta,False,76,75,56,10,30175
2026-02-04,North,Core ERP,SMB,Gamma,False,87,87,69,11,40769
2026-02-04,North,CRM Cloud,Enterprise,Alpha,False,10,10,10,2,6964
2026-02-04,North,CRM Cloud,Enterprise,Beta,False,3,3,2,0,1649
2026-02-04,North,CRM Cloud,Enterprise,Gamma,False,8,8,4,2,4828
2026-02-04,North,CRM Cloud,Mid-Market,Alpha,False,27,27,21,3,15312
2026-02-04,North,CRM Cloud,Mid-Market,Beta,False,28,28,21,4,14898
2026-02-04,North,CRM Cloud,Mid-Market,Gamma,False,32,32,20,6,21467
2026-02-04,North,CRM Cloud,SMB,Alpha,False,56,54,43,5,32426
2026-02-04,North,CRM Cloud,SMB,Beta,False,47,47,31,9,28771
2026-02-04,North,CRM Cloud,SMB,Gamma,False,60,59,36,8,37062
2026-02-04,North,Analytics Suite,Enterprise,Alpha,False,10,10,6,0,8116
2026-02-04,North,Analytics Suite,Enterprise,Beta,False,10,10,7,1,7568
2026-02-04,North,Analytics Suite,Enterprise,Gamma,False,10,10,9,0,8575
2026-02-04,North,Analytics Suite,Mid-Market,Alpha,False,31,30,18,7,24388
2026-02-04,North,Analytics Suite,Mid-Market,Beta,False,17,17,12,4,12701
2026-02-04,North,Analytics Suite,Mid-Market,Gamma,False,30,30,20,4,25658
2026-02-04,North,Analytics Suite,SMB,Alpha,False,48,48,29,9,37490
2026-02-04,North,Analytics Suite,SMB,Beta,False,62,60,26,11,44219
2026-02-04,North,Analytics Suite,SMB,Gamma,False,68,67,43,20,57003
2026-02-04,South,Core ERP,Enterprise,Alpha,False,1,1,1,1,442
2026-02-04,South,Core ERP,Enterprise,Beta,False,6,6,6,1,2759
2026-02-04,South,Core ERP,Enterprise,Gamma,False,4,4,4,2,1848
2026-02-04,South,Core ERP,Mid-Market,Alpha,False,16,15,13,2,6769
2026-02-04,South,Core ERP,Mid-Market,Beta,False,20,19,17,2,8038
2026-02-04,South,Core ERP,Mid-Market,Gamma,False,26,24,16,2,11653
2026-02-04,South,Core ERP,SMB,Alpha,False,69,68,50,10,31961
2026-02-04,South,Core ERP,SMB,Beta,False,36,36,25,2,15010
2026-02-04,South,Core ERP,SMB,Gamma,False,67,66,49,5,30319
2026-02-04,South,CRM Cloud,Enterprise,Alpha,False,8,8,4,2,4300
2026-02-04,South,CRM Cloud,Enterprise,Beta,False,4,4,3,1,2442
2026-02-04,South,CRM Cloud,Enterprise,Gamma,False,7,7,3,2,4467
2026-02-04,South,CRM Cloud,Mid-Market,Alpha,False,17,16,14,4,9023
2026-02-04,South,CRM Cloud,Mid-Market,Beta,False,22,22,18,4,12139
2026-02-04,South,CRM Cloud,Mid-Market,Gamma,False,25,25,18,1,15172
2026-02-04,South,CRM Cloud,SMB,Alpha,False,37,36,28,9,22051
2026-02-04,South,CRM Cloud,SMB,Beta,False,55,55,36,7,33793
2026-02-04,South,CRM Cloud,SMB,Gamma,False,60,57,38,5,36034
2026-02-04,South,Analytics Suite,Enterprise,Alpha,False,4,4,3,0,3117
2026-02-04,South,Analytics Suite,Enterprise,Beta,False,3,3,2,2,2181
2026-02-04,South,Analytics Suite,Enterprise,Gamma,False,5,5,2,3,4188
2026-02-04,South,Analytics Suite,Mid-Market,Alpha,False,22,21,15,7,16558
2026-02-04,South,Analytics Suite,Mid-Market,Beta,False,28,27,24,8,19878
2026-02-04,South,Analytics Suite,Mid-Market,Gamma,False,19,18,12,2,15325
2026-02-04,South,Analytics Suite,SMB,Alpha,False,38,38,19,5,31058
2026-02-04,South,Analytics Suite,SMB,Beta,False,58,57,41,14,42959
2026-02-04,South,Analytics Suite,SMB,Gamma,False,43,41,31,12,32890
2026-02-04,East,Core ERP,Enterprise,Alpha,False,6,6,5,1,2600
2026-02-04,East,Core ERP,Enterprise,Beta,False,3,3,1,0,1287
2026-02-04,East,Core ERP,Enterprise,Gamma,False,6,5,4,0,2376
2026-02-04,East,Core ERP,Mid-Market,Alpha,False,17,16,11,5,6191
2026-02-04,East,Core ERP,Mid-Market,Beta,False,12,12,10,3,4785
2026-02-04,East,Core ERP,Mid-Market,Gamma,False,21,21,18,2,10374
2026-02-04,East,Core ERP,SMB,Alpha,False,42,40,26,6,17451
2026-02-04,East,Core ERP,SMB,Beta,False,58,57,48,11,24633
2026-02-04,East,Core ERP,SMB,Gamma,False,38,36,25,3,16846
2026-02-04,East,CRM Cloud,Enterprise,Alpha,False,4,4,4,1,2539
2026-02-04,East,CRM Cloud,Enterprise,Beta,False,1,1,1,0,582
2026-02-04,East,CRM Cloud,Enterprise,Gamma,False,4,4,3,0,2597
2026-02-04,East,CRM Cloud,Mid-Market,Alpha,False,16,15,15,4,8572
2026-02-04,East,CRM Cloud,Mid-Market,Beta,False,11,11,8,0,6049
2026-02-04,East,CRM Cloud,Mid-Market,Gamma,False,12,12,7,2,7319
2026-02-04,East,CRM Cloud,SMB,Alpha,False,38,36,24,7,21217
2026-02-04,East,CRM Cloud,SMB,Beta,False,59,59,49,6,33186
2026-02-04,East,CRM Cloud,SMB,Gamma,False,55,52,42,13,32553
2026-02-04,East,Analytics Suite,Enterprise,Alpha,False,7,7,4,2,5371
2026-02-04,East,Analytics Suite,Enterprise,Beta,False,3,3,3,1,2243
2026-02-04,East,Analytics Suite,Enterprise,Gamma,False,3,2,2,0,1598
2026-02-04,East,Analytics Suite,Mid-Market,Alpha,False,13,13,6,5,10328
2026-02-04,East,Analytics Suite,Mid-Market,Beta,False,16,16,9,6,11395
2026-02-04,East,Analytics Suite,Mid-Market,Gamma,False,7,7,4,2,5881
2026-02-04,East,Analytics Suite,SMB,Alpha,False,35,34,27,5,27050
2026-02-04,East,Analytics Suite,SMB,Beta,False,44,44,21,11,33967
2026-02-04,East,Analytics Suite,SMB,Gamma,False,33,33,14,7,25817
2026-02-04,West,Core ERP,Enterprise,Alpha,False,4,4,2,0,1740
2026-02-04,West,Core ERP,Enterprise,Beta,False,4,4,2,0,1797
2026-02-04,West,Core ERP,Enterprise,Gamma,False,9,9,7,0,4467
2026-02-04,West,Core ERP,Mid-Market,Alpha,False,22,22,13,0,10279
2026-02-04,West,Core ERP,Mid-Market,Beta,False,20,20,14,2,8057
2026-02-04,West,Core ERP,Mid-Market,Gamma,False,22,21,20,4,10088
2026-02-04,West,Core ERP,SMB,Alpha,False,47,46,30,6,21418
2026-02-04,West,Core ERP,SMB,Beta,False,40,39,31,1,18925
2026-02-04,West,Core ERP,SMB,Gamma,False,58,56,44,2,25945
2026-02-04,West,CRM Cloud,Enterprise,Alpha,False,3,3,3,0,1942
2026-02-04,West,CRM Cloud,Enterprise,Beta,False,1,1,0,0,581
2026-02-04,West,CRM Cloud,Enterprise,Gamma,False,7,7,5,3,3952
2026-02-04,West,CRM Cloud,Mid-Market,Alpha,False,23,22,17,3,13460
2026-02-04,West,CRM Cloud,Mid-Market,Beta,False,15,13,13,2,7238
2026-02-04,West,CRM Cloud,Mid-Market,Gamma,False,14,14,11,0,9571
2026-02-04,West,CRM Cloud,SMB,Alpha,False,59,58,44,13,36098
2026-02-04,West,CRM Cloud,SMB,Beta,False,65,62,48,12,33484
2026-02-04,West,CRM Cloud,SMB,Gamma,False,35,34,27,1,20789
2026-02-04,West,Analytics Suite,Enterprise,Alpha,False,3,3,2,0,2130
2026-02-04,West,Analytics Suite,Enterprise,Beta,False,9,9,7,0,6441
2026-02-04,West,Analytics Suite,Enterprise,Gamma,False,6,6,3,1,4834
2026-02-04,West,Analytics Suite,Mid-Market,Alpha,False,22,22,14,4,16799
2026-02-04,West,Analytics Suite,Mid-Market,Beta,False,24,24,15,6,17652
2026-02-04,West,Analytics Suite,Mid-Market,Gamma,False,17,17,10,1,14233
2026-02-04,West,Analytics Suite,SMB,Alpha,False,55,53,36,9,38546
2026-02-04,West,Analytics Suite,SMB,Beta,False,74,72,47,14,52761
2026-02-04,West,Analytics Suite,SMB,Gamma,False,40,40,23,7,32993
2026-02-05,North,Core ERP,Enterprise,Alpha,False,4,4,4,1,1813
2026-02-05,North,Core ERP,Enterprise,Beta,False,6,6,3,1,2886
2026-02-05,North,Core ERP,Enterprise,Gamma,False,6,6,4,1,2594
2026-02-05,North,Core ERP,Mid-Market,Alpha,False,21,21,16,1,9371
2026-02-05,North,Core ERP,Mid-Market,Beta,False,16,15,9,2,7530
2026-02-05,North,Core ERP,Mid-Market,Gamma,False,24,24,17,4,12198
2026-02-05,North,Core ERP,SMB,Alpha,False,89,88,73,6,42876
2026-02-05,North,Core ERP,SMB,Beta,False,66,64,50,8,28984
2026-02-05,North,Core ERP,SMB,Gamma,False,87,85,68,9,36795
2026-02-05,North,CRM Cloud,Enterprise,Alpha,False,1,1,1,0,633
2026-02-05,North,CRM Cloud,Enterprise,Beta,False,4,4,2,0,2315
2026-02-05,North,CRM Cloud,Enterprise,Gamma,False,10,10,9,2,6348
2026-02-05,North,CRM Cloud,Mid-Market,Alpha,False,26,26,20,5,15569
2026-02-05,North,CRM Cloud,Mid-Market,Beta,False,31,29,22,8,17336
2026-02-05,North,CRM Cloud,Mid-Market,Gamma,False,26,26,19,3,18266
2026-02-05,North,CRM Cloud,SMB,Alpha,False,76,76,58,10,45370
2026-02-05,North,CRM Cloud,SMB,Beta,False,86,85,58,14,48136
2026-02-05,North,CRM Cloud,SMB,Gamma,False,58,56,39,6,34173
2026-02-05,North,Analytics Suite,Enterprise,Alpha,False,6,6,4,2,4731
2026-02-05,North,Analytics Suite,Enterprise,Beta,False,8,7,4,2,5207
2026-02-05,North,Analytics Suite,Enterprise,Gamma,False,2,2,2,0,1597
2026-02-05,North,Analytics Suite,Mid-Market,Alpha,False,23,23,10,3,18184
2026-02-05,North,Analytics Suite,Mid-Market,Beta,False,22,22,13,4,17404
2026-02-05,North,Analytics Suite,Mid-Market,Gamma,False,19,17,9,5,13969
2026-02-05,North,Analytics Suite,SMB,Alpha,False,88,87,43,19,66895
2026-02-05,North,Analytics Suite,SMB,Beta,False,75,74,45,15,55705
2026-02-05,North,Analytics Suite,SMB,Gamma,False,46,45,36,12,38620
2026-02-05,South,Core ERP,Enterprise,Alpha,False,3,3,2,0,1446
2026-02-05,South,Core ERP,Enterprise,Beta,False,4,4,2,2,2029
2026-02-05,South,Core ERP,Enterprise,Gamma,False,5,5,4,1,2643
2026-02-05,South,Core ERP,Mid-Market,Alpha,False,11,11,8,2,4826
2026-02-05,South,Core ERP,Mid-Market,Beta,False,25,24,19,4,9471
2026-02-05,South,Core ERP,Mid-Market,Gamma,False,22,22,14,3,10272
2026-02-05,South,Core ERP,SMB,Alpha,False,62,62,42,7,24985
2026-02-05,South,Core ERP,SMB,Beta,False,41,41,29,4,18401
2026-02-05,South,Core ERP,SMB,Gamma,False,59,59,43,11,26008
2026-02-05,South,CRM Cloud,Enterprise,Alpha,False,5,5,4,1,2943
2026-02-05,South,CRM Cloud,Enterprise,Beta,False,4,4,2,1,2377
2026-02-05,South,CRM Cloud,Enterprise,Gamma,False,2,2,2,1,1299
2026-02-05,South,CRM Cloud,Mid-Market,Alpha,False,14,13,4,1,7273
2026-02-05,South,CRM Cloud,Mid-Market,Beta,False,15,15,9,4,8992
2026-02-05,South,CRM Cloud,Mid-Market,Gamma,False,22,22,15,3,13711
2026-02-05,South,CRM Cloud,SMB,Alpha,False,55,53,39,10,32172
2026-02-05,South,CRM Cloud,SMB,Beta,False,72,68,54,10,40484
2026-02-05,South,CRM Cloud,SMB,Gamma,False,68,65,44,13,41216
2026-02-05,South,Analytics Suite,Enterprise,Alpha,False,1,1,0,0,778
2026-02-05,South,Analytics Suite,Enterprise,Beta,False,8,7,3,0,4657
2026-02-05,South,Analytics Suite,Enterprise,Gamma,False,3,3,2,1,2458
2026-02-05,South,Analytics Suite,Mid-Market,Alpha,False,12,12,9,2,9132
2026-02-05,South,Analytics Suite,Mid-Market,Beta,False,18,18,11,3,14227
2026-02-05,South,Analytics Suite,Mid-Market,Gamma,False,17,16,10,5,13361
2026-02-05,South,Analytics Suite,SMB,Alpha,False,63,63,38,14,52267
2026-02-05,South,Analytics Suite,SMB,Beta,False,62,59,41,14,42886
2026-02-05,South,Analytics Suite,SMB,Gamma,False,44,44,29,10,34171
2026-02-05,East,Core ERP,Enterprise,Alpha,False,4,4,2,0,1930
2026-02-05,East,Core ERP,Enterprise,Beta,False,2,2,1,0,816
2026-02-05,East,Core ERP,Enterprise,Gamma,False,4,4,4,0,1737
2026-02-05,East,Core ERP,Mid-Market,Alpha,False,15,15,13,1,6635
2026-02-05,East,Core ERP,Mid-Market,Beta,False,16,16,15,2,6981
2026-02-05,East,Core ERP,Mid-Market,Gamma,False,15,15,12,2,7527
2026-02-05,East,Core ERP,SMB,Alpha,False,46,46,35,5,19749
2026-02-05,East,Core ERP,SMB,Beta,False,51,51,41,7,23462
2026-02-05,East,Core ERP,SMB,Gamma,False,58,58,44,9,25857
2026-02-05,East,CRM Cloud,Enterprise,Alpha,False,6,6,4,0,3345
2026-02-05,East,CRM Cloud,Enterprise,Beta,False,6,6,3,2,3568
2026-02-05,East,CRM Cloud,Enterprise,Gamma,False,4,4,2,1,2554
2026-02-05,East,CRM Cloud,Mid-Market,Alpha,False,18,18,10,0,11470
2026-02-05,East,CRM Cloud,Mid-Market,Beta,False,13,13,9,3,7534
2026-02-05,East,CRM Cloud,Mid-Market,Gamma,False,17,17,14,4,10443
2026-02-05,East,CRM Cloud,SMB,Alpha,False,51,51,34,8,32578
2026-02-05,East,CRM Cloud,SMB,Beta,False,38,38,22,9,24167
2026-02-05,East,CRM Cloud,SMB,Gamma,False,45,45,23,8,29515
2026-02-05,East,Analytics Suite,Enterprise,Alpha,False,3,3,1,1,2335
2026-02-05,East,Analytics Suite,Enterprise,Beta,False,3,3,1,0,2313
2026-02-05,East,Analytics Suite,Enterprise,Gamma,False,4,4,2,0,3334
2026-02-05,East,Analytics Suite,Mid-Market,Alpha,False,12,12,8,1,9123
